lookback_period,buy_threshold_percentage,sell_threshold_percentage,cooldown_period,apy_percentage,max_drawdown_percentage,sharpe_ratio,trade_count,won_count,lost_count,won_rate,lost_rate,profit_factor
25,20,14,7,-29.730375447698314,84.05390623619813,-1.3504691591436035,445,183,262,41.12359550561798,58.876404494382015,0.8227545725008869
25,20,14,10,-29.21970067171264,85.08749854182082,-1.265254986250188,441,183,258,41.49659863945578,58.50340136054422,0.8296207505970121
25,20,14,13,-27.083515516936384,85.05030011222944,-0.8100753536939154,447,189,258,42.281879194630875,57.71812080536913,0.8545650903001065
25,20,14,16,-18.70594166908342,79.4848143972319,-0.25798947118562077,446,199,247,44.61883408071749,55.381165919282516,0.9090759162831532
25,20,17,1,-25.389722537150195,84.41156607806882,-0.5703246221916326,446,186,260,41.70403587443946,58.29596412556054,0.8697797516237787
25,20,17,4,-23.592815569136043,82.03101570838727,-0.3772651513307263,448,185,263,41.294642857142854,58.70535714285714,0.8809014843306531
25,20,17,7,-29.730375447698314,84.05390623619813,-1.3504691591436035,445,183,262,41.12359550561798,58.876404494382015,0.8227545725008869
25,20,17,10,-29.21970067171264,85.08749854182082,-1.265254986250188,441,183,258,41.49659863945578,58.50340136054422,0.8296207505970121
25,20,17,13,-27.083515516936384,85.05030011222944,-0.8100753536939154,447,189,258,42.281879194630875,57.71812080536913,0.8545650903001065
25,20,17,16,-18.70594166908342,79.4848143972319,-0.25798947118562077,446,199,247,44.61883408071749,55.381165919282516,0.9090759162831532
25,20,20,1,-25.389722537150195,84.41156607806882,-0.5703246221916326,446,186,260,41.70403587443946,58.29596412556054,0.8697797516237787
25,20,20,4,-23.592815569136043,82.03101570838727,-0.3772651513307263,448,185,263,41.294642857142854,58.70535714285714,0.8809014843306531
25,20,20,7,-29.730375447698314,84.05390623619813,-1.3504691591436035,445,183,262,41.12359550561798,58.876404494382015,0.8227545725008869
25,20,20,10,-29.21970067171264,85.08749854182082,-1.265254986250188,441,183,258,41.49659863945578,58.50340136054422,0.8296207505970121
25,20,20,13,-27.083515516936384,85.05030011222944,-0.8100753536939154,447,189,258,42.281879194630875,57.71812080536913,0.8545650903001065
25,20,20,16,-18.70594166908342,79.4848143972319,-0.25798947118562077,446,199,247,44.61883408071749,55.381165919282516,0.9090759162831532
27,10,5,1,-26.783717816918777,84.74866506565529,-0.5687890708933578,444,181,263,40.765765765765764,59.23423423423423,0.8491860130962127
27,10,5,4,-29.199132353190084,85.4645774920064,-0.5618024750131144,452,182,270,40.26548672566372,59.73451327433629,0.842350374698432
27,10,5,7,-32.172492828970285,87.26449243471727,-1.0115745830076326,445,175,270,39.325842696629216,60.67415730337079,0.8210065324134215
27,10,5,10,-32.04759141619842,84.8508807387012,-1.4609421263336568,443,179,264,40.40632054176072,59.59367945823928,0.8057039182402257
27,10,5,13,-35.66140677480206,88.14684914618519,-1.2840458696558896,448,180,268,40.17857142857143,59.82142857142857,0.7951115575511749
27,10,5,16,-27.699049091236045,87.03056015104464,-0.460158117206066,442,186,256,42.081447963800905,57.9185520361991,0.8670519377446141
27,10,8,1,-26.783717816918777,84.74866506565529,-0.5687890708933578,444,181,263,40.765765765765764,59.23423423423423,0.8491860130962127
27,10,8,4,-29.199132353190084,85.4645774920064,-0.5618024750131144,452,182,270,40.26548672566372,59.73451327433629,0.842350374698432
27,10,8,7,-32.172492828970285,87.26449243471727,-1.0115745830076326,445,175,270,39.325842696629216,60.67415730337079,0.8210065324134215
27,10,8,10,-32.04759141619842,84.8508807387012,-1.4609421263336568,443,179,264,40.40632054176072,59.59367945823928,0.8057039182402257
27,10,8,13,-35.66140677480206,88.14684914618519,-1.2840458696558896,448,180,268,40.17857142857143,59.82142857142857,0.7951115575511749
27,10,8,16,-27.699049091236045,87.03056015104464,-0.460158117206066,442,186,256,42.081447963800905,57.9185520361991,0.8670519377446141
27,10,11,1,-26.783717816918777,84.74866506565529,-0.5687890708933578,444,181,263,40.765765765765764,59.23423423423423,0.8491860130962127
27,10,11,4,-29.199132353190084,85.4645774920064,-0.5618024750131144,452,182,270,40.26548672566372,59.73451327433629,0.842350374698432
27,10,11,7,-32.172492828970285,87.26449243471727,-1.0115745830076326,445,175,270,39.325842696629216,60.67415730337079,0.8210065324134215
27,10,11,10,-32.04759141619842,84.8508807387012,-1.4609421263336568,443,179,264,40.40632054176072,59.59367945823928,0.8057039182402257
27,10,11,13,-35.66140677480206,88.14684914618519,-1.2840458696558896,448,180,268,40.17857142857143,59.82142857142857,0.7951115575511749
27,10,11,16,-27.699049091236045,87.03056015104464,-0.460158117206066,442,186,256,42.081447963800905,57.9185520361991,0.8670519377446141
27,10,14,1,-26.783717816918777,84.74866506565529,-0.5687890708933578,444,181,263,40.765765765765764,59.23423423423423,0.8491860130962127
27,10,14,4,-29.199132353190084,85.4645774920064,-0.5618024750131144,452,182,270,40.26548672566372,59.73451327433629,0.842350374698432
27,10,14,7,-32.172492828970285,87.26449243471727,-1.0115745830076326,445,175,270,39.325842696629216,60.67415730337079,0.8210065324134215
27,10,14,10,-32.04759141619842,84.8508807387012,-1.4609421263336568,443,179,264,40.40632054176072,59.59367945823928,0.8057039182402257
27,10,14,13,-35.66140677480206,88.14684914618519,-1.2840458696558896,448,180,268,40.17857142857143,59.82142857142857,0.7951115575511749
27,10,14,16,-27.699049091236045,87.03056015104464,-0.460158117206066,442,186,256,42.081447963800905,57.9185520361991,0.8670519377446141
27,10,17,1,-26.783717816918777,84.74866506565529,-0.5687890708933578,444,181,263,40.765765765765764,59.23423423423423,0.8491860130962127
27,10,17,4,-29.199132353190084,85.4645774920064,-0.5618024750131144,452,182,270,40.26548672566372,59.73451327433629,0.842350374698432
27,10,17,7,-32.172492828970285,87.26449243471727,-1.0115745830076326,445,175,270,39.325842696629216,60.67415730337079,0.8210065324134215
27,10,17,10,-32.04759141619842,84.8508807387012,-1.4609421263336568,443,179,264,40.40632054176072,59.59367945823928,0.8057039182402257
27,10,17,13,-35.66140677480206,88.14684914618519,-1.2840458696558896,448,180,268,40.17857142857143,59.82142857142857,0.7951115575511749
27,10,17,16,-27.699049091236045,87.03056015104464,-0.460158117206066,442,186,256,42.081447963800905,57.9185520361991,0.8670519377446141
27,10,20,1,-26.783717816918777,84.74866506565529,-0.5687890708933578,444,181,263,40.765765765765764,59.23423423423423,0.8491860130962127
27,10,20,4,-29.199132353190084,85.4645774920064,-0.5618024750131144,452,182,270,40.26548672566372,59.73451327433629,0.842350374698432
27,10,20,7,-32.172492828970285,87.26449243471727,-1.0115745830076326,445,175,270,39.325842696629216,60.67415730337079,0.8210065324134215
27,10,20,10,-32.04759141619842,84.8508807387012,-1.4609421263336568,443,179,264,40.40632054176072,59.59367945823928,0.8057039182402257
27,10,20,13,-35.66140677480206,88.14684914618519,-1.2840458696558896,448,180,268,40.17857142857143,59.82142857142857,0.7951115575511749
27,10,20,16,-27.699049091236045,87.03056015104464,-0.460158117206066,442,186,256,42.081447963800905,57.9185520361991,0.8670519377446141
27,12,5,1,-26.38128797546092,83.20881913634011,-0.7526061219692323,444,181,263,40.765765765765764,59.23423423423423,0.8448601901634099
27,12,5,4,-27.975785927426017,83.36912796372016,-0.7277391776791261,451,183,268,40.57649667405765,59.42350332594235,0.8405765775088342
27,12,5,7,-31.87505106763607,86.81788767127578,-1.3618999762459845,439,175,264,39.863325740318906,60.13667425968109,0.8156658901722312
27,12,5,10,-30.1045072435117,82.13048722800305,-1.708907028869852,441,180,261,40.816326530612244,59.183673469387756,0.809588068434635
27,12,5,13,-30.36527933201436,83.36417062473028,-1.3877333916819043,447,185,262,41.387024608501115,58.61297539149888,0.8170711617852563
27,12,5,16,-22.912582327779152,83.40698028331735,-0.3624589928407825,442,191,251,43.21266968325792,56.78733031674208,0.8905408238894704
27,12,8,1,-26.38128797546092,83.20881913634011,-0.7526061219692323,444,181,263,40.765765765765764,59.23423423423423,0.8448601901634099
27,12,8,4,-27.975785927426017,83.36912796372016,-0.7277391776791261,451,183,268,40.57649667405765,59.42350332594235,0.8405765775088342
27,12,8,7,-31.87505106763607,86.81788767127578,-1.3618999762459845,439,175,264,39.863325740318906,60.13667425968109,0.8156658901722312
27,12,8,10,-30.1045072435117,82.13048722800305,-1.708907028869852,441,180,261,40.816326530612244,59.183673469387756,0.809588068434635
27,12,8,13,-30.36527933201436,83.36417062473028,-1.3877333916819043,447,185,262,41.387024608501115,58.61297539149888,0.8170711617852563
27,12,8,16,-22.912582327779152,83.40698028331735,-0.3624589928407825,442,191,251,43.21266968325792,56.78733031674208,0.8905408238894704
27,12,11,1,-26.38128797546092,83.20881913634011,-0.7526061219692323,444,181,263,40.765765765765764,59.23423423423423,0.8448601901634099
27,12,11,4,-27.975785927426017,83.36912796372016,-0.7277391776791261,451,183,268,40.57649667405765,59.42350332594235,0.8405765775088342
27,12,11,7,-31.87505106763607,86.81788767127578,-1.3618999762459845,439,175,264,39.863325740318906,60.13667425968109,0.8156658901722312
27,12,11,10,-30.1045072435117,82.13048722800305,-1.708907028869852,441,180,261,40.816326530612244,59.183673469387756,0.809588068434635
27,12,11,13,-30.36527933201436,83.36417062473028,-1.3877333916819043,447,185,262,41.387024608501115,58.61297539149888,0.8170711617852563
27,12,11,16,-22.912582327779152,83.40698028331735,-0.3624589928407825,442,191,251,43.21266968325792,56.78733031674208,0.8905408238894704
27,12,14,1,-26.38128797546092,83.20881913634011,-0.7526061219692323,444,181,263,40.765765765765764,59.23423423423423,0.8448601901634099
27,12,14,4,-27.975785927426017,83.36912796372016,-0.7277391776791261,451,183,268,40.57649667405765,59.42350332594235,0.8405765775088342
27,12,14,7,-31.87505106763607,86.81788767127578,-1.3618999762459845,439,175,264,39.863325740318906,60.13667425968109,0.8156658901722312
27,12,14,10,-30.1045072435117,82.13048722800305,-1.708907028869852,441,180,261,40.816326530612244,59.183673469387756,0.809588068434635
27,12,14,13,-30.36527933201436,83.36417062473028,-1.3877333916819043,447,185,262,41.387024608501115,58.61297539149888,0.8170711617852563
27,12,14,16,-22.912582327779152,83.40698028331735,-0.3624589928407825,442,191,251,43.21266968325792,56.78733031674208,0.8905408238894704
27,12,17,1,-26.38128797546092,83.20881913634011,-0.7526061219692323,444,181,263,40.765765765765764,59.23423423423423,0.8448601901634099
27,12,17,4,-27.975785927426017,83.36912796372016,-0.7277391776791261,451,183,268,40.57649667405765,59.42350332594235,0.8405765775088342
27,12,17,7,-31.87505106763607,86.81788767127578,-1.3618999762459845,439,175,264,39.863325740318906,60.13667425968109,0.8156658901722312
27,12,17,10,-30.1045072435117,82.13048722800305,-1.708907028869852,441,180,261,40.816326530612244,59.183673469387756,0.809588068434635
27,12,17,13,-30.36527933201436,83.36417062473028,-1.3877333916819043,447,185,262,41.387024608501115,58.61297539149888,0.8170711617852563
27,12,17,16,-22.912582327779152,83.40698028331735,-0.3624589928407825,442,191,251,43.21266968325792,56.78733031674208,0.8905408238894704
27,12,20,1,-26.38128797546092,83.20881913634011,-0.7526061219692323,444,181,263,40.765765765765764,59.23423423423423,0.8448601901634099
27,12,20,4,-27.975785927426017,83.36912796372016,-0.7277391776791261,451,183,268,40.57649667405765,59.42350332594235,0.8405765775088342
27,12,20,7,-31.87505106763607,86.81788767127578,-1.3618999762459845,439,175,264,39.863325740318906,60.13667425968109,0.8156658901722312
27,12,20,10,-30.1045072435117,82.13048722800305,-1.708907028869852,441,180,261,40.816326530612244,59.183673469387756,0.809588068434635
27,12,20,13,-30.36527933201436,83.36417062473028,-1.3877333916819043,447,185,262,41.387024608501115,58.61297539149888,0.8170711617852563
27,12,20,16,-22.912582327779152,83.40698028331735,-0.3624589928407825,442,191,251,43.21266968325792,56.78733031674208,0.8905408238894704
27,14,5,1,-23.763882940934334,82.37573008061361,-0.6064696411536756,442,180,262,40.723981900452486,59.276018099547514,0.8682456588966369
27,14,5,4,-26.168095096089672,81.93051420337224,-0.646782790198306,447,181,266,40.49217002237137,59.50782997762863,0.8512425769119012
27,14,5,7,-28.087453748664636,83.4764985387368,-1.427170507899916,441,180,261,40.816326530612244,59.183673469387756,0.8310514815223143
27,14,5,10,-27.334872431955183,78.69687797991641,-2.0348397627186485,441,181,260,41.043083900226755,58.95691609977324,0.8192102653060913
27,14,5,13,-25.07290808786112,76.89283956582904,-1.3245957666494783,448,191,257,42.63392857142857,57.36607142857143,0.838282102727791
27,14,5,16,-17.379471386898597,76.52254152115968,-0.2239432533933178,445,196,249,44.04494382022472,55.955056179775276,0.913178121668583
27,14,8,1,-23.763882940934334,82.37573008061361,-0.6064696411536756,442,180,262,40.723981900452486,59.276018099547514,0.8682456588966369
27,14,8,4,-26.168095096089672,81.93051420337224,-0.646782790198306,447,181,266,40.49217002237137,59.50782997762863,0.8512425769119012
27,14,8,7,-28.087453748664636,83.4764985387368,-1.427170507899916,441,180,261,40.816326530612244,59.183673469387756,0.8310514815223143
27,14,8,10,-27.334872431955183,78.69687797991641,-2.0348397627186485,441,181,260,41.043083900226755,58.95691609977324,0.8192102653060913
27,14,8,13,-25.07290808786112,76.89283956582904,-1.3245957666494783,448,191,257,42.63392857142857,57.36607142857143,0.838282102727791
27,14,8,16,-17.379471386898597,76.52254152115968,-0.2239432533933178,445,196,249,44.04494382022472,55.955056179775276,0.913178121668583
27,14,11,1,-23.763882940934334,82.37573008061361,-0.6064696411536756,442,180,262,40.723981900452486,59.276018099547514,0.8682456588966369
27,14,11,4,-26.168095096089672,81.93051420337224,-0.646782790198306,447,181,266,40.49217002237137,59.50782997762863,0.8512425769119012
27,14,11,7,-28.087453748664636,83.4764985387368,-1.427170507899916,441,180,261,40.816326530612244,59.183673469387756,0.8310514815223143
27,14,11,10,-27.334872431955183,78.69687797991641,-2.0348397627186485,441,181,260,41.043083900226755,58.95691609977324,0.8192102653060913
27,14,11,13,-25.07290808786112,76.89283956582904,-1.3245957666494783,448,191,257,42.63392857142857,57.36607142857143,0.838282102727791
27,14,11,16,-17.379471386898597,76.52254152115968,-0.2239432533933178,445,196,249,44.04494382022472,55.955056179775276,0.913178121668583
27,14,14,1,-23.763882940934334,82.37573008061361,-0.6064696411536756,442,180,262,40.723981900452486,59.276018099547514,0.8682456588966369
27,14,14,4,-26.168095096089672,81.93051420337224,-0.646782790198306,447,181,266,40.49217002237137,59.50782997762863,0.8512425769119012
27,14,14,7,-28.087453748664636,83.4764985387368,-1.427170507899916,441,180,261,40.816326530612244,59.183673469387756,0.8310514815223143
27,14,14,10,-27.334872431955183,78.69687797991641,-2.0348397627186485,441,181,260,41.043083900226755,58.95691609977324,0.8192102653060913
27,14,14,13,-25.07290808786112,76.89283956582904,-1.3245957666494783,448,191,257,42.63392857142857,57.36607142857143,0.838282102727791
27,14,14,16,-17.379471386898597,76.52254152115968,-0.2239432533933178,445,196,249,44.04494382022472,55.955056179775276,0.913178121668583
27,14,17,1,-23.763882940934334,82.37573008061361,-0.6064696411536756,442,180,262,40.723981900452486,59.276018099547514,0.8682456588966369
27,14,17,4,-26.168095096089672,81.93051420337224,-0.646782790198306,447,181,266,40.49217002237137,59.50782997762863,0.8512425769119012
27,14,17,7,-28.087453748664636,83.4764985387368,-1.427170507899916,441,180,261,40.816326530612244,59.183673469387756,0.8310514815223143
27,14,17,10,-27.334872431955183,78.69687797991641,-2.0348397627186485,441,181,260,41.043083900226755,58.95691609977324,0.8192102653060913
27,14,17,13,-25.07290808786112,76.89283956582904,-1.3245957666494783,448,191,257,42.63392857142857,57.36607142857143,0.838282102727791
27,14,17,16,-17.379471386898597,76.52254152115968,-0.2239432533933178,445,196,249,44.04494382022472,55.955056179775276,0.913178121668583
27,14,20,1,-23.763882940934334,82.37573008061361,-0.6064696411536756,442,180,262,40.723981900452486,59.276018099547514,0.8682456588966369
27,14,20,4,-26.168095096089672,81.93051420337224,-0.646782790198306,447,181,266,40.49217002237137,59.50782997762863,0.8512425769119012
27,14,20,7,-28.087453748664636,83.4764985387368,-1.427170507899916,441,180,261,40.816326530612244,59.183673469387756,0.8310514815223143
27,14,20,10,-27.334872431955183,78.69687797991641,-2.0348397627186485,441,181,260,41.043083900226755,58.95691609977324,0.8192102653060913
27,14,20,13,-25.07290808786112,76.89283956582904,-1.3245957666494783,448,191,257,42.63392857142857,57.36607142857143,0.838282102727791
27,14,20,16,-17.379471386898597,76.52254152115968,-0.2239432533933178,445,196,249,44.04494382022472,55.955056179775276,0.913178121668583
27,16,5,1,-24.24519685270997,81.25057908781169,-0.7523786510735445,441,181,260,41.043083900226755,58.95691609977324,0.8625150404610631
27,16,5,4,-26.496235115017786,84.16127892730654,-0.5043826392417277,446,182,264,40.80717488789238,59.19282511210763,0.8578497663989161
27,16,5,7,-27.858388743146335,83.9628114294916,-1.2612628182357588,442,183,259,41.40271493212669,58.59728506787331,0.8313087473037183
27,16,5,10,-30.26333794111858,82.77658109317959,-1.6855897233255694,441,180,261,40.816326530612244,59.183673469387756,0.806994144784401
27,16,5,13,-24.932585227536045,77.36213419809117,-1.2611237398709063,449,193,256,42.98440979955457,57.01559020044543,0.8433949959030919
27,16,5,16,-15.816696303676736,75.45008984372122,-0.1733668005726358,448,203,245,45.3125,54.6875,0.9233485554330744
27,16,8,1,-24.24519685270997,81.25057908781169,-0.7523786510735445,441,181,260,41.043083900226755,58.95691609977324,0.8625150404610631
27,16,8,4,-26.496235115017786,84.16127892730654,-0.5043826392417277,446,182,264,40.80717488789238,59.19282511210763,0.8578497663989161
27,16,8,7,-27.858388743146335,83.9628114294916,-1.2612628182357588,442,183,259,41.40271493212669,58.59728506787331,0.8313087473037183
27,16,8,10,-30.26333794111858,82.77658109317959,-1.6855897233255694,441,180,261,40.816326530612244,59.183673469387756,0.806994144784401
27,16,8,13,-24.932585227536045,77.36213419809117,-1.2611237398709063,449,193,256,42.98440979955457,57.01559020044543,0.8433949959030919
27,16,8,16,-15.816696303676736,75.45008984372122,-0.1733668005726358,448,203,245,45.3125,54.6875,0.9233485554330744
27,16,11,1,-24.24519685270997,81.25057908781169,-0.7523786510735445,441,181,260,41.043083900226755,58.95691609977324,0.8625150404610631
27,16,11,4,-26.496235115017786,84.16127892730654,-0.5043826392417277,446,182,264,40.80717488789238,59.19282511210763,0.8578497663989161
27,16,11,7,-27.858388743146335,83.9628114294916,-1.2612628182357588,442,183,259,41.40271493212669,58.59728506787331,0.8313087473037183
27,16,11,10,-30.26333794111858,82.77658109317959,-1.6855897233255694,441,180,261,40.816326530612244,59.183673469387756,0.806994144784401
27,16,11,13,-24.932585227536045,77.36213419809117,-1.2611237398709063,449,193,256,42.98440979955457,57.01559020044543,0.8433949959030919
27,16,11,16,-15.816696303676736,75.45008984372122,-0.1733668005726358,448,203,245,45.3125,54.6875,0.9233485554330744
27,16,14,1,-24.24519685270997,81.25057908781169,-0.7523786510735445,441,181,260,41.043083900226755,58.95691609977324,0.8625150404610631
27,16,14,4,-26.496235115017786,84.16127892730654,-0.5043826392417277,446,182,264,40.80717488789238,59.19282511210763,0.8578497663989161
27,16,14,7,-27.858388743146335,83.9628114294916,-1.2612628182357588,442,183,259,41.40271493212669,58.59728506787331,0.8313087473037183
27,16,14,10,-30.26333794111858,82.77658109317959,-1.6855897233255694,441,180,261,40.816326530612244,59.183673469387756,0.806994144784401
27,16,14,13,-24.932585227536045,77.36213419809117,-1.2611237398709063,449,193,256,42.98440979955457,57.01559020044543,0.8433949959030919
27,16,14,16,-15.816696303676736,75.45008984372122,-0.1733668005726358,448,203,245,45.3125,54.6875,0.9233485554330744
27,16,17,1,-24.24519685270997,81.25057908781169,-0.7523786510735445,441,181,260,41.043083900226755,58.95691609977324,0.8625150404610631
27,16,17,4,-26.496235115017786,84.16127892730654,-0.5043826392417277,446,182,264,40.80717488789238,59.19282511210763,0.8578497663989161
27,16,17,7,-27.858388743146335,83.9628114294916,-1.2612628182357588,442,183,259,41.40271493212669,58.59728506787331,0.8313087473037183
27,16,17,10,-30.26333794111858,82.77658109317959,-1.6855897233255694,441,180,261,40.816326530612244,59.183673469387756,0.806994144784401
27,16,17,13,-24.932585227536045,77.36213419809117,-1.2611237398709063,449,193,256,42.98440979955457,57.01559020044543,0.8433949959030919
27,16,17,16,-15.816696303676736,75.45008984372122,-0.1733668005726358,448,203,245,45.3125,54.6875,0.9233485554330744
27,16,20,1,-24.24519685270997,81.25057908781169,-0.7523786510735445,441,181,260,41.043083900226755,58.95691609977324,0.8625150404610631
27,16,20,4,-26.496235115017786,84.16127892730654,-0.5043826392417277,446,182,264,40.80717488789238,59.19282511210763,0.8578497663989161
27,16,20,7,-27.858388743146335,83.9628114294916,-1.2612628182357588,442,183,259,41.40271493212669,58.59728506787331,0.8313087473037183
27,16,20,10,-30.26333794111858,82.77658109317959,-1.6855897233255694,441,180,261,40.816326530612244,59.183673469387756,0.806994144784401
27,16,20,13,-24.932585227536045,77.36213419809117,-1.2611237398709063,449,193,256,42.98440979955457,57.01559020044543,0.8433949959030919
27,16,20,16,-15.816696303676736,75.45008984372122,-0.1733668005726358,448,203,245,45.3125,54.6875,0.9233485554330744
27,18,5,1,-28.349494834810653,85.47425262791465,-0.7652609896177913,440,178,262,40.45454545454545,59.54545454545455,0.8486468529393961
27,18,5,4,-27.65055418066447,85.36370241175581,-0.45786248455670076,447,180,267,40.26845637583892,59.73154362416108,0.8599881732109895
27,18,5,7,-27.91567398948273,83.57585752608976,-1.2862152965906208,443,181,262,40.85778781038375,59.14221218961625,0.8337547885727615
27,18,5,10,-33.014769628342016,86.09269808599336,-1.7661948113631285,439,177,262,40.31890660592255,59.68109339407744,0.8015142166003446
27,18,5,13,-27.341434893555792,79.21700844969702,-1.3721178064370358,446,188,258,42.152466367713004,57.847533632286996,0.8198744251845208
27,18,5,16,-17.4478228247114,74.46948725629458,-0.20072651450946963,442,197,245,44.57013574660634,55.42986425339367,0.9050434400602672
27,18,8,1,-28.349494834810653,85.47425262791465,-0.7652609896177913,440,178,262,40.45454545454545,59.54545454545455,0.8486468529393961
27,18,8,4,-27.65055418066447,85.36370241175581,-0.45786248455670076,447,180,267,40.26845637583892,59.73154362416108,0.8599881732109895
27,18,8,7,-27.91567398948273,83.57585752608976,-1.2862152965906208,443,181,262,40.85778781038375,59.14221218961625,0.8337547885727615
27,18,8,10,-33.014769628342016,86.09269808599336,-1.7661948113631285,439,177,262,40.31890660592255,59.68109339407744,0.8015142166003446
27,18,8,13,-27.341434893555792,79.21700844969702,-1.3721178064370358,446,188,258,42.152466367713004,57.847533632286996,0.8198744251845208
27,18,8,16,-17.4478228247114,74.46948725629458,-0.20072651450946963,442,197,245,44.57013574660634,55.42986425339367,0.9050434400602672
27,18,11,1,-28.349494834810653,85.47425262791465,-0.7652609896177913,440,178,262,40.45454545454545,59.54545454545455,0.8486468529393961
27,18,11,4,-27.65055418066447,85.36370241175581,-0.45786248455670076,447,180,267,40.26845637583892,59.73154362416108,0.8599881732109895
27,18,11,7,-27.91567398948273,83.57585752608976,-1.2862152965906208,443,181,262,40.85778781038375,59.14221218961625,0.8337547885727615
27,18,11,10,-33.014769628342016,86.09269808599336,-1.7661948113631285,439,177,262,40.31890660592255,59.68109339407744,0.8015142166003446
27,18,11,13,-27.341434893555792,79.21700844969702,-1.3721178064370358,446,188,258,42.152466367713004,57.847533632286996,0.8198744251845208
27,18,11,16,-17.4478228247114,74.46948725629458,-0.20072651450946963,442,197,245,44.57013574660634,55.42986425339367,0.9050434400602672
27,18,14,1,-28.349494834810653,85.47425262791465,-0.7652609896177913,440,178,262,40.45454545454545,59.54545454545455,0.8486468529393961
27,18,14,4,-27.65055418066447,85.36370241175581,-0.45786248455670076,447,180,267,40.26845637583892,59.73154362416108,0.8599881732109895
27,18,14,7,-27.91567398948273,83.57585752608976,-1.2862152965906208,443,181,262,40.85778781038375,59.14221218961625,0.8337547885727615
27,18,14,10,-33.014769628342016,86.09269808599336,-1.7661948113631285,439,177,262,40.31890660592255,59.68109339407744,0.8015142166003446
27,18,14,13,-27.341434893555792,79.21700844969702,-1.3721178064370358,446,188,258,42.152466367713004,57.847533632286996,0.8198744251845208
27,18,14,16,-17.4478228247114,74.46948725629458,-0.20072651450946963,442,197,245,44.57013574660634,55.42986425339367,0.9050434400602672
27,18,17,1,-28.349494834810653,85.47425262791465,-0.7652609896177913,440,178,262,40.45454545454545,59.54545454545455,0.8486468529393961
27,18,17,4,-27.65055418066447,85.36370241175581,-0.45786248455670076,447,180,267,40.26845637583892,59.73154362416108,0.8599881732109895
27,18,17,7,-27.91567398948273,83.57585752608976,-1.2862152965906208,443,181,262,40.85778781038375,59.14221218961625,0.8337547885727615
27,18,17,10,-33.014769628342016,86.09269808599336,-1.7661948113631285,439,177,262,40.31890660592255,59.68109339407744,0.8015142166003446
27,18,17,13,-27.341434893555792,79.21700844969702,-1.3721178064370358,446,188,258,42.152466367713004,57.847533632286996,0.8198744251845208
27,18,17,16,-17.4478228247114,74.46948725629458,-0.20072651450946963,442,197,245,44.57013574660634,55.42986425339367,0.9050434400602672
27,18,20,1,-28.349494834810653,85.47425262791465,-0.7652609896177913,440,178,262,40.45454545454545,59.54545454545455,0.8486468529393961
27,18,20,4,-27.65055418066447,85.36370241175581,-0.45786248455670076,447,180,267,40.26845637583892,59.73154362416108,0.8599881732109895
27,18,20,7,-27.91567398948273,83.57585752608976,-1.2862152965906208,443,181,262,40.85778781038375,59.14221218961625,0.8337547885727615
27,18,20,10,-33.014769628342016,86.09269808599336,-1.7661948113631285,439,177,262,40.31890660592255,59.68109339407744,0.8015142166003446
27,18,20,13,-27.341434893555792,79.21700844969702,-1.3721178064370358,446,188,258,42.152466367713004,57.847533632286996,0.8198744251845208
27,18,20,16,-17.4478228247114,74.46948725629458,-0.20072651450946963,442,197,245,44.57013574660634,55.42986425339367,0.9050434400602672
27,20,5,1,-29.591323622854027,85.7005340632458,-0.8192319696423506,441,177,264,40.136054421768705,59.863945578231295,0.8368237064617927
27,20,5,4,-28.0108127602244,85.81860054170292,-0.4474139521285624,448,180,268,40.17857142857143,59.82142857142857,0.8600245315576227
27,20,5,7,-30.87890141195122,84.53738976599705,-1.5826234181305512,445,180,265,40.44943820224719,59.55056179775281,0.8072502637163186
27,20,5,10,-33.62522295488403,86.6735720192155,-1.8098537143772768,441,175,266,39.682539682539684,60.317460317460316,0.7966657816182084
27,20,5,13,-29.215113369158736,83.34853979510241,-1.328402549099372,443,181,262,40.85778781038375,59.14221218961625,0.8154372172915091
27,20,5,16,-16.12998619734475,76.17011583851226,-0.1654441490604158,443,196,247,44.24379232505643,55.75620767494357,0.9139080901052608
27,20,8,1,-29.591323622854027,85.7005340632458,-0.8192319696423506,441,177,264,40.136054421768705,59.863945578231295,0.8368237064617927
27,20,8,4,-28.0108127602244,85.81860054170292,-0.4474139521285624,448,180,268,40.17857142857143,59.82142857142857,0.8600245315576227
27,20,8,7,-30.87890141195122,84.53738976599705,-1.5826234181305512,445,180,265,40.44943820224719,59.55056179775281,0.8072502637163186
27,20,8,10,-33.62522295488403,86.6735720192155,-1.8098537143772768,441,175,266,39.682539682539684,60.317460317460316,0.7966657816182084
27,20,8,13,-29.215113369158736,83.34853979510241,-1.328402549099372,443,181,262,40.85778781038375,59.14221218961625,0.8154372172915091
27,20,8,16,-16.12998619734475,76.17011583851226,-0.1654441490604158,443,196,247,44.24379232505643,55.75620767494357,0.9139080901052608
27,20,11,1,-29.591323622854027,85.7005340632458,-0.8192319696423506,441,177,264,40.136054421768705,59.863945578231295,0.8368237064617927
27,20,11,4,-28.0108127602244,85.81860054170292,-0.4474139521285624,448,180,268,40.17857142857143,59.82142857142857,0.8600245315576227
27,20,11,7,-30.87890141195122,84.53738976599705,-1.5826234181305512,445,180,265,40.44943820224719,59.55056179775281,0.8072502637163186
27,20,11,10,-33.62522295488403,86.6735720192155,-1.8098537143772768,441,175,266,39.682539682539684,60.317460317460316,0.7966657816182084
